Timestamp,Weight(kg),FilledLevel(%),AirQuality(ppm),RemainingFill(%)
2024-09-01 22:00:00,20.0,100.0,0.3193413382128929,0.0
2024-09-01 22:30:00,20.0,100.0,1.0441016286080298,0.0
2024-09-01 23:00:00,20.0,100.0,0.3251720439453418,0.0
2024-09-01 23:30:00,20.0,100.0,0.35585116086986046,0.0
2024-09-02 00:00:00,20.0,100.0,1.6273650608910675,0.0
2024-09-02 00:30:00,20.0,100.0,1.7610778428379594,0.0
2024-09-02 01:00:00,20.0,100.0,1.9083373678079028,0.0
2024-09-02 01:30:00,20.0,100.0,0.8043559893302659,0.0
2024-09-02 02:00:00,20.0,100.0,0.0,0.0
2024-09-02 02:30:00,20.0,100.0,0.0,0.0
2024-09-02 03:00:00,20.0,100.0,0.0,0.0
2024-09-02 03:30:00,20.0,100.0,0.0,0.0
2024-09-02 04:00:00,20.0,100.0,0.0,0.0
2024-09-02 04:30:00,20.0,100.0,0.0,0.0
2024-09-02 05:00:00,20.0,100.0,0.0,0.0
2024-09-02 05:30:00,20.0,100.0,0.0,0.0
2024-09-02 06:00:00,20.0,100.0,2.1271496965607866,0.0
2024-09-02 06:30:00,20.0,100.0,2.7956874537493466,0.0
2024-09-02 07:00:00,20.0,100.0,1.775672387036845,0.0
2024-09-02 07:30:00,20.0,100.0,1.7242246347220402,0.0
2024-09-02 08:00:00,20.0,100.0,0.6954957910242197,0.0
2024-09-02 08:30:00,20.0,100.0,1.642876248454813,0.0
2024-09-02 09:00:00,20.0,100.0,0.0,0.0
2024-09-02 09:30:00,20.0,100.0,0.0,0.0
2024-09-02 10:00:00,20.0,100.0,0.0,0.0
2024-09-02 10:30:00,20.0,100.0,0.0,0.0
2024-09-02 11:00:00,20.0,100.0,0.0,0.0
2024-09-02 11:30:00,20.0,100.0,0.0,0.0
2024-09-02 12:00:00,20.0,100.0,4.3423799274052275,0.0
2024-09-02 12:30:00,20.0,100.0,4.906892463945493,0.0
2024-09-02 13:00:00,20.0,100.0,0.0,0.0
2024-09-02 13:30:00,20.0,100.0,0.0,0.0
2024-09-02 14:00:00,0.0,0.0,0.0,100.0
2024-09-02 14:30:00,0.0,0.0,0.0,100.0
2024-09-02 15:00:00,0.0,0.0,0.0,100.0
2024-09-02 15:30:00,0.0,0.0,0.0,100.0
2024-09-02 16:00:00,0.0,0.0,0.0,100.0
2024-09-02 16:30:00,0.0,0.0,0.0,100.0
2024-09-02 17:00:00,0.0,0.0,0.0,100.0
2024-09-02 17:30:00,0.0,0.0,0.0,100.0
2024-09-02 18:00:00,3.7793320746723174,17.56958444665993,9.38439763299197,82.43041555334007
2024-09-02 18:30:00,7.045011748934068,33.72010890358331,8.240453288946776,66.27989109641669
2024-09-02 19:00:00,11.286631518310127,49.67098798759687,11.621638369510379,50.32901201240313
2024-09-02 19:30:00,16.256768403954265,67.09898396149099,10.798372101762613,32.90101603850901
2024-09-02 20:00:00,19.72707146277456,84.54919445083863,8.703530995183671,15.450805549161373
2024-09-02 20:30:00,20.0,100.0,10.646967606847811,0.0
2024-09-02 21:00:00,20.0,100.0,0.0,0.0
2024-09-02 21:30:00,20.0,100.0,0.0,0.0
2024-09-02 22:00:00,20.0,100.0,0.7709243736217655,0.0
2024-09-02 22:30:00,20.0,100.0,1.1033395494726446,0.0
2024-09-02 23:00:00,20.0,100.0,0.6742319074069032,0.0
2024-09-02 23:30:00,20.0,100.0,0.6012572439219839,0.0
2024-09-03 00:00:00,20.0,100.0,1.877977948806268,0.0
2024-09-03 00:30:00,20.0,100.0,1.4888716165378562,0.0
2024-09-03 01:00:00,20.0,100.0,1.5046701582505846,0.0
2024-09-03 01:30:00,20.0,100.0,0.5157169427508999,0.0
2024-09-03 02:00:00,20.0,100.0,0.0,0.0
2024-09-03 02:30:00,20.0,100.0,0.0,0.0
2024-09-03 03:00:00,20.0,100.0,0.0,0.0
2024-09-03 03:30:00,20.0,100.0,0.0,0.0
2024-09-03 04:00:00,20.0,100.0,0.0,0.0
2024-09-03 04:30:00,20.0,100.0,0.0,0.0
2024-09-03 05:00:00,20.0,100.0,0.0,0.0
2024-09-03 05:30:00,20.0,100.0,0.0,0.0
2024-09-03 06:00:00,20.0,100.0,0.1981313420363482,0.0
2024-09-03 06:30:00,20.0,100.0,3.507588630105349,0.0
2024-09-03 07:00:00,20.0,100.0,0.10266485015930815,0.0
2024-09-03 07:30:00,20.0,100.0,3.55818942467678,0.0
2024-09-03 08:00:00,20.0,100.0,2.9338841190499325,0.0
2024-09-03 08:30:00,20.0,100.0,1.6533645103098271,0.0
2024-09-03 09:00:00,20.0,100.0,0.0,0.0
2024-09-03 09:30:00,20.0,100.0,0.0,0.0
2024-09-03 10:00:00,20.0,100.0,0.0,0.0
2024-09-03 10:30:00,20.0,100.0,0.0,0.0
2024-09-03 11:00:00,20.0,100.0,0.0,0.0
2024-09-03 11:30:00,20.0,100.0,0.0,0.0
2024-09-03 12:00:00,20.0,100.0,7.235301138002513,0.0
2024-09-03 12:30:00,20.0,100.0,6.778547829192425,0.0
2024-09-03 13:00:00,20.0,100.0,0.0,0.0
2024-09-03 13:30:00,20.0,100.0,0.0,0.0
2024-09-03 14:00:00,0.0,0.0,0.0,100.0
2024-09-03 14:30:00,0.0,0.0,0.0,100.0
2024-09-03 15:00:00,0.0,0.0,0.0,100.0
2024-09-03 15:30:00,0.0,0.0,0.0,100.0
2024-09-03 16:00:00,0.0,0.0,0.0,100.0
2024-09-03 16:30:00,0.0,0.0,0.0,100.0
2024-09-03 17:00:00,0.0,0.0,0.0,100.0
2024-09-03 17:30:00,0.0,0.0,0.0,100.0
2024-09-03 18:00:00,4.84468251840689,18.857434866307663,9.481405273318728,81.14256513369233
2024-09-03 18:30:00,8.260676644815183,38.40713723449953,11.703516969721738,61.59286276550047
2024-09-03 19:00:00,11.362970498026908,53.42609258703191,8.1682791582593,46.57390741296809
2024-09-03 19:30:00,14.807635139870555,69.52423781094133,11.917893506907916,30.47576218905867
2024-09-03 20:00:00,18.07371054971384,87.30145489768483,11.367944412961842,12.698545102315165
2024-09-03 20:30:00,20.0,100.0,8.31185469833941,0.0
2024-09-03 21:00:00,20.0,100.0,0.0,0.0
2024-09-03 21:30:00,20.0,100.0,0.0,0.0
2024-09-03 22:00:00,20.0,100.0,1.4394856544236119,0.0
2024-09-03 22:30:00,20.0,100.0,0.8793526869723842,0.0
2024-09-03 23:00:00,20.0,100.0,0.27134650102003666,0.0
2024-09-03 23:30:00,20.0,100.0,0.23436216862840586,0.0
2024-09-04 00:00:00,20.0,100.0,1.98491794714384,0.0
2024-09-04 00:30:00,20.0,100.0,0.6761894923495348,0.0
2024-09-04 01:00:00,20.0,100.0,1.7286236548077005,0.0
2024-09-04 01:30:00,20.0,100.0,1.9933674945287767,0.0
2024-09-04 02:00:00,20.0,100.0,0.0,0.0
2024-09-04 02:30:00,20.0,100.0,0.0,0.0
2024-09-04 03:00:00,20.0,100.0,0.0,0.0
2024-09-04 03:30:00,20.0,100.0,0.0,0.0
2024-09-04 04:00:00,20.0,100.0,0.0,0.0
2024-09-04 04:30:00,20.0,100.0,0.0,0.0
2024-09-04 05:00:00,20.0,100.0,0.0,0.0
2024-09-04 05:30:00,0.0,0.0,0.0,100.0
2024-09-04 06:00:00,1.7183379121768776,7.1485753430585754,1.2229221470240157,92.85142465694142
2024-09-04 06:30:00,3.011653711238588,14.268752395587914,2.0681862976301884,85.73124760441209
2024-09-04 07:00:00,4.081309051763906,22.222569146982288,0.13142289270669893,77.7774308530177
2024-09-04 07:30:00,6.00292727278304,29.17946141278627,0.648459347065045,70.82053858721373
2024-09-04 08:00:00,7.1092593817694345,38.41461658765948,0.3535513334350413,61.58538341234052
2024-09-04 08:30:00,8.885564540440702,47.32512053049946,3.2701160457943144,52.67487946950054
2024-09-04 09:00:00,8.885564540440702,47.32512053049946,0.0,52.67487946950054
2024-09-04 09:30:00,8.885564540440702,47.32512053049946,0.0,52.67487946950054
2024-09-04 10:00:00,8.885564540440702,47.32512053049946,0.0,52.67487946950054
2024-09-04 10:30:00,8.885564540440702,47.32512053049946,0.0,52.67487946950054
2024-09-04 11:00:00,8.885564540440702,47.32512053049946,0.0,52.67487946950054
2024-09-04 11:30:00,8.885564540440702,47.32512053049946,0.0,52.67487946950054
2024-09-04 12:00:00,11.488419054570759,58.144379821735185,5.707600124775718,41.855620178264815
2024-09-04 12:30:00,14.298170994605668,69.27304153221255,5.574192433560173,30.726958467787455
2024-09-04 13:00:00,14.298170994605668,69.27304153221255,0.0,30.726958467787455
2024-09-04 13:30:00,14.298170994605668,69.27304153221255,0.0,30.726958467787455
2024-09-04 14:00:00,14.298170994605668,69.27304153221255,0.0,30.726958467787455
2024-09-04 14:30:00,14.298170994605668,69.27304153221255,0.0,30.726958467787455
2024-09-04 15:00:00,14.298170994605668,69.27304153221255,0.0,30.726958467787455
2024-09-04 15:30:00,14.298170994605668,69.27304153221255,0.0,30.726958467787455
2024-09-04 16:00:00,14.298170994605668,69.27304153221255,0.0,30.726958467787455
2024-09-04 16:30:00,14.298170994605668,69.27304153221255,0.0,30.726958467787455
2024-09-04 17:00:00,14.298170994605668,69.27304153221255,0.0,30.726958467787455
2024-09-04 17:30:00,14.298170994605668,69.27304153221255,0.0,30.726958467787455
2024-09-04 18:00:00,17.68423686014975,89.23572147848041,8.664600376039235,10.764278521519586
2024-09-04 18:30:00,20.0,100.0,8.04624538721548,0.0
2024-09-04 19:00:00,20.0,100.0,10.649174917427455,0.0
2024-09-04 19:30:00,20.0,100.0,11.629180142890064,0.0
2024-09-04 20:00:00,20.0,100.0,8.706964552675865,0.0
2024-09-04 20:30:00,20.0,100.0,8.464296513681763,0.0
2024-09-04 21:00:00,20.0,100.0,0.0,0.0
2024-09-04 21:30:00,20.0,100.0,0.0,0.0
2024-09-04 22:00:00,20.0,100.0,0.3337150847109862,0.0
2024-09-04 22:30:00,20.0,100.0,1.5751985061873977,0.0
2024-09-04 23:00:00,20.0,100.0,1.0806530231019695,0.0
2024-09-04 23:30:00,20.0,100.0,1.6620381694353028,0.0
2024-09-05 00:00:00,20.0,100.0,0.6284020429443891,0.0
2024-09-05 00:30:00,20.0,100.0,1.7027031352397786,0.0
2024-09-05 01:00:00,20.0,100.0,1.364947823719782,0.0
2024-09-05 01:30:00,20.0,100.0,0.6291773400307672,0.0
2024-09-05 02:00:00,20.0,100.0,0.0,0.0
2024-09-05 02:30:00,20.0,100.0,0.0,0.0
2024-09-05 03:00:00,20.0,100.0,0.0,0.0
2024-09-05 03:30:00,20.0,100.0,0.0,0.0
2024-09-05 04:00:00,20.0,100.0,0.0,0.0
2024-09-05 04:30:00,20.0,100.0,0.0,0.0
2024-09-05 05:00:00,20.0,100.0,0.0,0.0
2024-09-05 05:30:00,0.0,0.0,0.0,100.0
2024-09-05 06:00:00,1.6464626516265612,7.657321214653792,3.1674801770596064,92.34267878534621
2024-09-05 06:30:00,2.721101482232845,14.47662351972454,3.744023112568627,85.52337648027546
2024-09-05 07:00:00,4.256818094070476,23.936656032392293,0.9280118625552767,76.06334396760771
2024-09-05 07:30:00,5.516710811252155,32.0724124512647,1.6455479031194757,67.9275875487353
2024-09-05 08:00:00,7.250215394318917,37.299818456746976,0.5092503955939232,62.700181543253024
2024-09-05 08:30:00,9.13655961456755,45.28425368073892,1.4021182258142955,54.71574631926108
2024-09-05 09:00:00,9.13655961456755,45.28425368073892,0.0,54.71574631926108
2024-09-05 09:30:00,9.13655961456755,45.28425368073892,0.0,54.71574631926108
2024-09-05 10:00:00,9.13655961456755,45.28425368073892,0.0,54.71574631926108
2024-09-05 10:30:00,9.13655961456755,45.28425368073892,0.0,54.71574631926108
2024-09-05 11:00:00,9.13655961456755,45.28425368073892,0.0,54.71574631926108
2024-09-05 11:30:00,9.13655961456755,45.28425368073892,0.0,54.71574631926108
2024-09-05 12:00:00,11.415033171518793,56.50709496757089,6.643804979860974,43.49290503242911
2024-09-05 12:30:00,14.127680728508446,70.3932126948833,7.096133779589266,29.606787305116697
2024-09-05 13:00:00,14.127680728508446,70.3932126948833,0.0,29.606787305116697
2024-09-05 13:30:00,14.127680728508446,70.3932126948833,0.0,29.606787305116697
2024-09-05 14:00:00,14.127680728508446,70.3932126948833,0.0,29.606787305116697
2024-09-05 14:30:00,0.0,0.0,0.0,100.0
2024-09-05 15:00:00,0.0,0.0,0.0,100.0
2024-09-05 15:30:00,0.0,0.0,0.0,100.0
2024-09-05 16:00:00,0.0,0.0,0.0,100.0
2024-09-05 16:30:00,0.0,0.0,0.0,100.0
2024-09-05 17:00:00,0.0,0.0,0.0,100.0
2024-09-05 17:30:00,0.0,0.0,0.0,100.0
2024-09-05 18:00:00,4.022300164645986,15.918187047240934,11.11154122273601,84.08181295275907
2024-09-05 18:30:00,8.46031773161086,32.785602151288515,8.85628805782381,67.21439784871149
2024-09-05 19:00:00,12.675140575725855,50.829846004038444,11.383984136549246,49.170153995961556
2024-09-05 19:30:00,16.38657461826215,67.23730732123006,9.373997132856077,32.76269267876994
2024-09-05 20:00:00,19.77093619449575,85.80155400472351,8.01591865558822,14.198445995276487
2024-09-05 20:30:00,20.0,100.0,11.736449728420869,0.0
2024-09-05 21:00:00,20.0,100.0,0.0,0.0
2024-09-05 21:30:00,20.0,100.0,0.0,0.0
2024-09-05 22:00:00,20.0,100.0,0.8365406771975197,0.0
2024-09-05 22:30:00,20.0,100.0,1.3789406300339506,0.0
2024-09-05 23:00:00,20.0,100.0,1.195489956594814,0.0
2024-09-05 23:30:00,20.0,100.0,1.0924336421555334,0.0
2024-09-06 00:00:00,20.0,100.0,0.6415763766990372,0.0
2024-09-06 00:30:00,20.0,100.0,1.8218098657975161,0.0
2024-09-06 01:00:00,20.0,100.0,0.20688764949984262,0.0
2024-09-06 01:30:00,20.0,100.0,0.8774297620787068,0.0
2024-09-06 02:00:00,20.0,100.0,0.0,0.0
2024-09-06 02:30:00,20.0,100.0,0.0,0.0
2024-09-06 03:00:00,20.0,100.0,0.0,0.0
2024-09-06 03:30:00,20.0,100.0,0.0,0.0
2024-09-06 04:00:00,20.0,100.0,0.0,0.0
2024-09-06 04:30:00,20.0,100.0,0.0,0.0
2024-09-06 05:00:00,20.0,100.0,0.0,0.0
2024-09-06 05:30:00,20.0,100.0,0.0,0.0
2024-09-06 06:00:00,20.0,100.0,3.2414080422272655,0.0
2024-09-06 06:30:00,20.0,100.0,2.1281856737361022,0.0
2024-09-06 07:00:00,20.0,100.0,2.3055930870971637,0.0
2024-09-06 07:30:00,20.0,100.0,0.34906792257864083,0.0
2024-09-06 08:00:00,20.0,100.0,3.218075622995066,0.0
2024-09-06 08:30:00,20.0,100.0,2.7513584753278484,0.0
2024-09-06 09:00:00,20.0,100.0,0.0,0.0
2024-09-06 09:30:00,20.0,100.0,0.0,0.0
2024-09-06 10:00:00,20.0,100.0,0.0,0.0
2024-09-06 10:30:00,20.0,100.0,0.0,0.0
2024-09-06 11:00:00,20.0,100.0,0.0,0.0
2024-09-06 11:30:00,20.0,100.0,0.0,0.0
2024-09-06 12:00:00,20.0,100.0,5.36693947386309,0.0
2024-09-06 12:30:00,20.0,100.0,4.715890869121588,0.0
2024-09-06 13:00:00,20.0,100.0,0.0,0.0
2024-09-06 13:30:00,20.0,100.0,0.0,0.0
2024-09-06 14:00:00,0.0,0.0,0.0,100.0
2024-09-06 14:30:00,0.0,0.0,0.0,100.0
2024-09-06 15:00:00,0.0,0.0,0.0,100.0
2024-09-06 15:30:00,0.0,0.0,0.0,100.0
2024-09-06 16:00:00,0.0,0.0,0.0,100.0
2024-09-06 16:30:00,0.0,0.0,0.0,100.0
2024-09-06 17:00:00,0.0,0.0,0.0,100.0
2024-09-06 17:30:00,0.0,0.0,0.0,100.0
2024-09-06 18:00:00,3.032536926115635,15.074359177053141,9.294221696520347,84.92564082294686
2024-09-06 18:30:00,7.3425004549777615,31.097266018595285,8.127025261674198,68.90273398140471
2024-09-06 19:00:00,10.84462144650998,48.7066662251052,9.96237746659738,51.2933337748948
2024-09-06 19:30:00,15.438769559420937,64.92361576683523,8.000679640424295,35.076384233164774
2024-09-06 20:00:00,18.72894713098345,83.99569500006581,11.526342168459209,16.00430499993419
2024-09-06 20:30:00,20.0,100.0,8.657549169462797,0.0
2024-09-06 21:00:00,20.0,100.0,0.0,0.0
2024-09-06 21:30:00,20.0,100.0,0.0,0.0
2024-09-06 22:00:00,20.0,100.0,1.9859884207460767,0.0
2024-09-06 22:30:00,20.0,100.0,1.708591763385267,0.0
2024-09-06 23:00:00,20.0,100.0,1.2934247336465465,0.0
2024-09-06 23:30:00,20.0,100.0,1.3581380368555624,0.0
2024-09-07 00:00:00,20.0,100.0,0.5524653996077487,0.0
2024-09-07 00:30:00,20.0,100.0,0.403054837173783,0.0
2024-09-07 01:00:00,20.0,100.0,1.1035640632514128,0.0
2024-09-07 01:30:00,20.0,100.0,0.5149969966025336,0.0
2024-09-07 02:00:00,20.0,100.0,0.0,0.0
2024-09-07 02:30:00,20.0,100.0,0.0,0.0
2024-09-07 03:00:00,20.0,100.0,0.0,0.0
2024-09-07 03:30:00,20.0,100.0,0.0,0.0
2024-09-07 04:00:00,20.0,100.0,0.0,0.0
2024-09-07 04:30:00,20.0,100.0,0.0,0.0
2024-09-07 05:00:00,0.0,0.0,0.0,100.0
2024-09-07 05:30:00,0.0,0.0,0.0,100.0
2024-09-07 06:00:00,1.8020057401630325,6.14370850175966,2.8710881492001494,93.85629149824034
2024-09-07 06:30:00,3.7465059051753276,13.897705982190153,3.674078862728371,86.10229401780984
2024-09-07 07:00:00,5.246747747737517,19.389319987569756,3.298470248265383,80.61068001243024
2024-09-07 07:30:00,6.963296152245373,26.54995960584482,2.338684704057316,73.45004039415518
2024-09-07 08:00:00,8.078704889202053,34.77856896859103,0.3568680092181422,65.22143103140897
2024-09-07 08:30:00,9.711124064550505,43.1841701854459,3.3946205712862514,56.8158298145541
2024-09-07 09:00:00,9.711124064550505,43.1841701854459,0.0,56.8158298145541
2024-09-07 09:30:00,9.711124064550505,43.1841701854459,0.0,56.8158298145541
2024-09-07 10:00:00,9.711124064550505,43.1841701854459,0.0,56.8158298145541
2024-09-07 10:30:00,9.711124064550505,43.1841701854459,0.0,56.8158298145541
2024-09-07 11:00:00,9.711124064550505,43.1841701854459,0.0,56.8158298145541
2024-09-07 11:30:00,9.711124064550505,43.1841701854459,0.0,56.8158298145541
2024-09-07 12:00:00,11.90647622199317,56.06832302192094,5.901877391984582,43.93167697807906
2024-09-07 12:30:00,14.30635242917768,70.10900324110014,7.241510849963609,29.89099675889986
2024-09-07 13:00:00,14.30635242917768,70.10900324110014,0.0,29.89099675889986
2024-09-07 13:30:00,14.30635242917768,70.10900324110014,0.0,29.89099675889986
2024-09-07 14:00:00,0.0,0.0,0.0,100.0
2024-09-07 14:30:00,0.0,0.0,0.0,100.0
2024-09-07 15:00:00,0.0,0.0,0.0,100.0
2024-09-07 15:30:00,0.0,0.0,0.0,100.0
2024-09-07 16:00:00,0.0,0.0,0.0,100.0
2024-09-07 16:30:00,0.0,0.0,0.0,100.0
2024-09-07 17:00:00,0.0,0.0,0.0,100.0
2024-09-07 17:30:00,0.0,0.0,0.0,100.0
2024-09-07 18:00:00,5.856554899040042,22.46677125779007,10.815667276473897,77.53322874220993
2024-09-07 18:30:00,12.615436740765947,46.79794511565211,9.421739381997842,53.20205488434789
2024-09-07 19:00:00,18.13242401457197,67.12389105431788,8.030630851811873,32.87610894568212
2024-09-07 19:30:00,20.0,89.98215845351294,10.906850395872386,10.017841546487062
2024-09-07 20:00:00,20.0,100.0,11.794380232155067,0.0
2024-09-07 20:30:00,20.0,100.0,9.409680106743606,0.0
2024-09-07 21:00:00,20.0,100.0,0.0,0.0
2024-09-07 21:30:00,20.0,100.0,0.0,0.0
2024-09-07 22:00:00,20.0,100.0,0.46432532661557957,0.0
2024-09-07 22:30:00,20.0,100.0,1.5851339364328336,0.0
2024-09-07 23:00:00,20.0,100.0,1.7674506444995723,0.0
2024-09-07 23:30:00,20.0,100.0,0.20237554565377347,0.0
2024-09-08 00:00:00,20.0,100.0,0.38598107558364325,0.0
2024-09-08 00:30:00,20.0,100.0,1.2678673883030358,0.0
2024-09-08 01:00:00,20.0,100.0,0.6950107543723187,0.0
2024-09-08 01:30:00,20.0,100.0,0.3701204544597294,0.0
2024-09-08 02:00:00,20.0,100.0,0.0,0.0
2024-09-08 02:30:00,20.0,100.0,0.0,0.0
2024-09-08 03:00:00,20.0,100.0,0.0,0.0
2024-09-08 03:30:00,20.0,100.0,0.0,0.0
2024-09-08 04:00:00,20.0,100.0,0.0,0.0
2024-09-08 04:30:00,20.0,100.0,0.0,0.0
2024-09-08 05:00:00,0.0,0.0,0.0,100.0
2024-09-08 05:30:00,0.0,0.0,0.0,100.0
2024-09-08 06:00:00,1.1269270754045055,5.206268873958238,2.124760877920594,94.79373112604176
2024-09-08 06:30:00,2.678520915172237,13.30975622322834,3.017088498610315,86.69024377677167
2024-09-08 07:00:00,4.525432531608052,20.47194796180304,1.1486119885919908,79.52805203819696
2024-09-08 07:30:00,6.302281257202072,25.575133885882387,3.1141722854173746,74.4248661141176
2024-09-08 08:00:00,8.212245342566803,30.834812510747597,3.4008350496624895,69.1651874892524
2024-09-08 08:30:00,9.662879029232982,40.09563396492539,1.7992779575656495,59.90436603507461
2024-09-08 09:00:00,9.662879029232982,40.09563396492539,0.0,59.90436603507461
2024-09-08 09:30:00,9.662879029232982,40.09563396492539,0.0,59.90436603507461
2024-09-08 10:00:00,9.662879029232982,40.09563396492539,0.0,59.90436603507461
2024-09-08 10:30:00,9.662879029232982,40.09563396492539,0.0,59.90436603507461
2024-09-08 11:00:00,9.662879029232982,40.09563396492539,0.0,59.90436603507461
2024-09-08 11:30:00,9.662879029232982,40.09563396492539,0.0,59.90436603507461
2024-09-08 12:00:00,11.851530988513595,53.36820582391185,4.80095197904453,46.63179417608815
2024-09-08 12:30:00,14.243855051886808,65.28877952841889,6.400710363292289,34.711220471581115
2024-09-08 13:00:00,14.243855051886808,65.28877952841889,0.0,34.711220471581115
2024-09-08 13:30:00,14.243855051886808,65.28877952841889,0.0,34.711220471581115
2024-09-08 14:00:00,0.0,0.0,0.0,100.0
2024-09-08 14:30:00,0.0,0.0,0.0,100.0
2024-09-08 15:00:00,0.0,0.0,0.0,100.0
2024-09-08 15:30:00,0.0,0.0,0.0,100.0
2024-09-08 16:00:00,0.0,0.0,0.0,100.0
2024-09-08 16:30:00,0.0,0.0,0.0,100.0
2024-09-08 17:00:00,0.0,0.0,0.0,100.0
2024-09-08 17:30:00,0.0,0.0,0.0,100.0
2024-09-08 18:00:00,5.190706550533141,21.687469740807547,8.15013093510266,78.31253025919246
2024-09-08 18:30:00,12.16475165005389,41.843151776033906,8.751426913894406,58.156848223966094
2024-09-08 19:00:00,19.060340736521823,63.83389295820166,8.675762099199005,36.16610704179834
2024-09-08 19:30:00,20.0,84.84136646301573,9.330584589592133,15.158633536984269
2024-09-08 20:00:00,20.0,100.0,11.038716447300114,0.0
2024-09-08 20:30:00,20.0,100.0,9.937634379034558,0.0
2024-09-08 21:00:00,20.0,100.0,0.0,0.0
2024-09-08 21:30:00,20.0,100.0,0.0,0.0
2024-09-08 22:00:00,20.0,100.0,0.28089977132799837,0.0
2024-09-08 22:30:00,20.0,100.0,1.8619698408735454,0.0
2024-09-08 23:00:00,20.0,100.0,1.7617334534744014,0.0
2024-09-08 23:30:00,20.0,100.0,0.5306631485964617,0.0
2024-09-09 00:00:00,20.0,100.0,0.5660689911993182,0.0
2024-09-09 00:30:00,20.0,100.0,0.9277398000328825,0.0
2024-09-09 01:00:00,20.0,100.0,1.3320324394155467,0.0
2024-09-09 01:30:00,20.0,100.0,0.37955454541027644,0.0
2024-09-09 02:00:00,20.0,100.0,0.0,0.0
2024-09-09 02:30:00,20.0,100.0,0.0,0.0
2024-09-09 03:00:00,20.0,100.0,0.0,0.0
2024-09-09 03:30:00,20.0,100.0,0.0,0.0
2024-09-09 04:00:00,20.0,100.0,0.0,0.0
2024-09-09 04:30:00,20.0,100.0,0.0,0.0
2024-09-09 05:00:00,20.0,100.0,0.0,0.0
